0,1.0,1.0,0.03,1.0
1,1.0025,1.0025,0.03,1.0025
2,1.0050062499999999,1.0050062499999999,0.03,1.0050062499999999
3,1.0075187656249998,1.0075187656249998,0.03,1.0075187656249998
4,1.0100375625390623,1.0100375625390623,0.03,1.0100375625390623
5,1.01256265644541,1.01256265644541,0.03,1.01256265644541
6,1.0150940630865235,1.0150940630865235,0.03,1.0150940630865235
7,1.0176317982442398,1.0176317982442398,0.03,1.0176317982442398
8,1.0201758777398504,1.0201758777398504,0.03,1.0201758777398504
9,1.0227263174342,1.0227263174342,0.03,1.0227263174342
10,1.0252831332277854,1.0252831332277854,0.03,1.0252831332277854
11,1.027846341060855,1.027846341060855,0.03,1.027846341060855
12,1.030415956913507,1.030415956913507,0.03,1.030415956913507
13,1.0329919968057906,1.0329919968057906,0.03,1.0329919968057906
14,1.035574476797805,1.035574476797805,0.03,1.035574476797805
15,1.0381634129897994,1.0381634129897994,0.03,1.0381634129897994
16,1.0407588215222738,1.0407588215222738,0.03,1.0407588215222738
17,1.0433607185760794,1.0433607185760794,0.03,1.0433607185760794
18,1.0459691203725194,1.0459691203725194,0.03,1.0459691203725194
19,1.0485840431734508,1.0485840431734508,0.03,1.0485840431734508
20,1.0512055032813843,1.0512055032813843,0.03,1.0512055032813843
21,1.0538335170395876,1.0538335170395876,0.03,1.0538335170395876
22,1.0564681008321866,1.0564681008321866,0.03,1.0564681008321866
23,1.059109271084267,1.059109271084267,0.03,1.059109271084267
24,1.0617570442619775,1.0617570442619775,0.03,1.0617570442619775
25,1.0644114368726323,1.0644114368726323,0.03,1.0644114368726323
26,1.0670724654648138,1.0670724654648138,0.03,1.0670724654648138
27,1.0697401466284757,1.0697401466284757,0.03,1.0697401466284757
28,1.0724144969950469,1.0724144969950469,0.03,1.0724144969950469
29,1.0750955332375345,1.0750955332375345,0.03,1.0750955332375345
30,1.0777832720706282,1.0777832720706282,0.03,1.0777832720706282
31,1.0804777302508046,1.0804777302508046,0.03,1.0804777302508046
32,1.0831789245764316,1.0831789245764316,0.03,1.0831789245764316
33,1.0858868718878727,1.0858868718878727,0.03,1.0858868718878727
34,1.0886015890675924,1.0886015890675924,0.03,1.0886015890675924
35,1.0913230930402613,1.0913230930402613,0.03,1.0913230930402613
36,1.094051400772862,1.094051400772862,0.03,1.094051400772862
37,1.096786529274794,1.096786529274794,0.03,1.096786529274794
38,1.099528495597981,1.099528495597981,0.03,1.099528495597981
39,1.102277316836976,1.102277316836976,0.03,1.102277316836976
40,1.1050330101290684,1.1050330101290684,0.03,1.1050330101290684
41,1.107795592654391,1.107795592654391,0.03,1.107795592654391
42,1.1105650816360269,1.1105650816360269,0.03,1.1105650816360269
43,1.1133414943401168,1.1133414943401168,0.03,1.1133414943401168
44,1.116124848075967,1.116124848075967,0.03,1.116124848075967
45,1.1189151601961567,1.1189151601961567,0.03,1.1189151601961567
46,1.121712448096647,1.121712448096647,0.03,1.121712448096647
47,1.1245167292168885,1.1245167292168885,0.03,1.1245167292168885
48,1.1273280210399306,1.1273280210399306,0.03,1.1273280210399306
49,1.1301463410925303,1.1301463410925303,0.03,1.1301463410925303
50,1.1329717069452616,1.1329717069452616,0.03,1.1329717069452616
51,1.1358041362126248,1.1358041362126248,0.03,1.1358041362126248
52,1.1386436465531562,1.1386436465531562,0.03,1.1386436465531562
53,1.141490255669539,1.141490255669539,0.03,1.141490255669539
54,1.1443439813087128,1.1443439813087128,0.03,1.1443439813087128
55,1.1472048412619846,1.1472048412619846,0.03,1.1472048412619846
56,1.1500728533651394,1.1500728533651394,0.03,1.1500728533651394
57,1.1529480354985522,1.1529480354985522,0.03,1.1529480354985522
58,1.1558304055872985,1.1558304055872985,0.03,1.1558304055872985
59,1.1587199816012668,1.1587199816012668,0.03,1.1587199816012668
60,1.1616167815552698,1.1616167815552698,0.03,1.1616167815552698
61,1.164520823509158,1.164520823509158,0.03,1.164520823509158
62,1.1674321255679307,1.1674321255679307,0.03,1.1674321255679307
63,1.1703507058818505,1.1703507058818505,0.03,1.1703507058818505
64,1.173276582646555,1.173276582646555,0.03,1.173276582646555
65,1.1762097741031714,1.1762097741031714,0.03,1.1762097741031714
66,1.1791502985384292,1.1791502985384292,0.03,1.1791502985384292
67,1.1820981742847751,1.1820981742847751,0.03,1.1820981742847751
68,1.185053419720487,1.185053419720487,0.03,1.185053419720487
69,1.188016053269788,1.188016053269788,0.03,1.188016053269788
70,1.1909860934029626,1.1909860934029626,0.03,1.1909860934029626
71,1.1939635586364699,1.1939635586364699,0.03,1.1939635586364699
72,1.196948467533061,1.196948467533061,0.03,1.196948467533061
73,1.1999408387018937,1.1999408387018937,0.03,1.1999408387018937
74,1.2029406907986484,1.2029406907986484,0.03,1.2029406907986484
75,1.205948042525645,1.205948042525645,0.03,1.205948042525645
76,1.208962912631959,1.208962912631959,0.03,1.208962912631959
77,1.2119853199135389,1.2119853199135389,0.03,1.2119853199135389
78,1.2150152832133227,1.2150152832133227,0.03,1.2150152832133227
79,1.218052821421356,1.218052821421356,0.03,1.218052821421356
80,1.2210979534749093,1.2210979534749093,0.03,1.2210979534749093
81,1.2241506983585966,1.2241506983585966,0.03,1.2241506983585966
82,1.227211075104493,1.227211075104493,0.03,1.227211075104493
83,1.2302791027922542,1.2302791027922542,0.03,1.2302791027922542
84,1.2333548005492347,1.2333548005492347,0.03,1.2333548005492347
85,1.2364381875506079,1.2364381875506079,0.03,1.2364381875506079
86,1.2395292830194844,1.2395292830194844,0.03,1.2395292830194844
87,1.242628106227033,1.242628106227033,0.03,1.242628106227033
88,1.2457346764926005,1.2457346764926005,0.03,1.2457346764926005
89,1.248849013183832,1.248849013183832,0.03,1.248849013183832
90,1.2519711357167913,1.2519711357167913,0.03,1.2519711357167913
91,1.2551010635560833,1.2551010635560833,0.03,1.2551010635560833
92,1.2582388162149734,1.2582388162149734,0.03,1.2582388162149734
93,1.2613844132555108,1.2613844132555108,0.03,1.2613844132555108
94,1.2645378742886495,1.2645378742886495,0.03,1.2645378742886495
95,1.267699218974371,1.267699218974371,0.03,1.267699218974371
96,1.270868467021807,1.270868467021807,0.03,1.270868467021807
97,1.2740456381893615,1.2740456381893615,0.03,1.2740456381893615
98,1.2772307522848347,1.2772307522848347,0.03,1.2772307522848347
99,1.2804238291655468,1.2804238291655468,0.03,1.2804238291655468
100,1.2836248887384605,1.2836248887384605,0.03,1.2836248887384605
101,1.2868339509603066,1.2868339509603066,0.03,1.2868339509603066
102,1.2900510358377073,1.2900510358377073,0.03,1.2900510358377073
103,1.2932761634273016,1.2932761634273016,0.03,1.2932761634273016
104,1.2965093538358698,1.2965093538358698,0.03,1.2965093538358698
105,1.2997506272204595,1.2997506272204595,0.03,1.2997506272204595
106,1.3030000037885106,1.3030000037885106,0.03,1.3030000037885106
107,1.3062575037979818,1.3062575037979818,0.03,1.3062575037979818
